unique_id,product_name,pdp_url
4066447233186,"Maskara Volume Boost, 12 ml",https://www.dm.si/p/d/1686077/alverde-naturkosmetik-maskara-volume-boost
3830071311265,"Bio kaša z okusom maline Chufaluma, 400 g",https://www.dm.si/p/d/2199835/drobtinka-bio-kasa-z-okusom-maline-chufaluma
3859892638726,"Deodorant roll-on Purple Freshness, 50 ml",https://www.dm.si/p/d/2266247/biobaza-deodorant-roll-on-purple-freshness
4001065699754,"Strgalo za trdo kožo, 1 kos",https://www.dm.si/p/d/2031051/parsa-beauty-strgalo-za-trdo-kozo
3856020914851,"Deodorant roll-on Green Sensation, 75 ml",https://www.dm.si/p/d/3063264/biobaza-deodorant-roll-on-green-sensation
4070765012804,"Obliži Clear Up za odstranjevanje in preprečevanje nečistoč in ogrcev na predelu nosu, 3 kos",https://www.dm.si/p/d/1575810/balea-men-oblizi-clear-up-za-odstranjevanje-ogrcev-na-nosu
59099710,"Antiperspirant v stiku Clean Comfort, 50 ml",https://www.dm.si/p/d/2049246/dove-men-care-antiperspirant-v-stiku-clean-comfort
3838985887494,"Ščitniki perila Pure Cotton, 40 kos",https://www.dm.si/p/d/2290531/natura-femina-scitniki-perila-pure-cotton
4066447909814,"Negovalni gel za prhanje z bio meto in bio bergamotko, 50 ml",https://www.dm.si/p/d/1338046/alverde-naturkosmetik-negovalni-gel-za-prhanje-z-bio-meto-in-bio-bergamotko
3838985891316,"Damski nočni vložki Honestly Organic, 10 kos",https://www.dm.si/p/d/2194798/natura-femina-damski-nocni-vlozki-honestly-organic
2090000536645,"Bio mleko s 3,5 % mlečne maščobe, 12 × 1 l, 12 l",https://www.dm.si/p/d/3135478/dmbio-bio-mleko-s-3-5-mlecne-mascobe-12-1-l
3830073982975,"Ženske visoke nogavice, velikost: 39-42 (5 par), 10 kos",https://www.dm.si/p/d/3109198/pesail-zenske-visoke-nogavice-velikost-39-42-5-par
4066447983623,"Slan pirin prigrizek s sladkim krompirjem, 80 g",https://www.dm.si/p/d/3134126/dmbio-slan-pirin-prigrizek-s-sladkim-krompirjem
4066447861136,"Bio drobni polnozrnati ovseni kosmiči, 2.000 g",https://www.dm.si/p/d/1625035/dmbio-bio-drobni-polnozrnati-ovseni-kosmici
5010724527443,"Suhi šampon za temne lase Divine Dark, 200 ml",https://www.dm.si/p/d/1435905/batiste-suhi-sampon-za-temne-lase-divine-dark
4066447909968,"Sprej za prekrivanje narastka, srednje rjav, 75 ml",https://www.dm.si/p/d/3138551/reell-e-expert-sprej-za-prekrivanje-narastka-srednje-rjav
7640126195124,"Zobne ščetke PROFI Soft, 3 kos",https://www.dm.si/p/d/2079357/swissdent-zobne-scetke-profi-soft
7640126195544,"Zobne ščetke PROFI Extra Soft, 3 kos",https://www.dm.si/p/d/2275002/swissdent-zobne-scetke-profi-extra-soft
4070765019230,"Strgalo za jezik iz medicinskega nerjavečega jekla, 1 kos",https://www.dm.si/p/d/3117641/dontodent-pro-strgalo-za-jezik-iz-medicinskega-nerjavecega-jekla
4066447834055,"Dekongestivno pršilo za nos, 20 ml",https://www.dm.si/p/d/3115291/mivolis-dekongestivno-prsilo-za-nos
4066447833102,"Šumeče tablete Železo + vitamin C, 20 kos",https://www.dm.si/p/d/3104061/mivolis-sumece-tablete-zelezo-vitamin-c
8002140039713,"Zobna pasta Baking Soda, 75 ml",https://www.dm.si/p/d/2165239/pasta-del-capitano-zobna-pasta-baking-soda
